ID_Acquisizione  DFN  ElevationAngle xAcc yAcc zAcc X1  Y1  Z1  X2 Y2 Z2 X3....
48	34651	13	-0,004	-0,955	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    651,8293    38,8309    4434,0000    
49	34675	14	-0,005	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
50	34695	13	-0,004	-0,955	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    1008,9235    735,0928    4612,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    643,5969    38,3405    4378,0000    
51	34715	14	-0,004	-0,954	-0,237	748,6755    669,5725    4551,0000    945,2764    970,9400    4738,0000    1008,9235    735,0928    4612,0000    927,6426    440,5947    4492,0000    643,5969    260,7151    4378,0000    953,2673    151,4352    4323,0000    1420,0567    582,4631    4434,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
52	34737	13	-0,004	-0,954	-0,236	748,6755    669,5725    4551,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
53	34757	14	-0,005	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    643,5969    260,7151    4378,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    651,8293    38,8309    4434,0000    
54	34783	13	-0,005	-0,952	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
55	34804	13	-0,005	-0,956	-0,236	748,6755    669,5725    4551,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
56	34824	14	-0,005	-0,955	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    1008,9235    735,0928    4612,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
57	34844	14	-0,004	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1187,2605    349,4779    4434,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    643,5969    38,3405    4378,0000    
58	34864	13	-0,004	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1187,2605    349,4779    4434,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    643,5969    38,3405    4378,0000    
59	34884	13	-0,005	-0,954	-0,236	748,6755    669,5725    4551,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
60	34904	14	-0,004	-0,954	-0,237	738,9695    660,8920    4492,0000    958,4441    984,4651    4804,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    643,5969    38,3405    4378,0000    
61	34926	13	-0,004	-0,955	-0,238	738,9695    660,8920    4492,0000    958,4441    984,4651    4804,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    643,5969    38,3405    4378,0000    
62	34946	13	-0,004	-0,955	-0,238	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
